Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Lac Courte Oreilles,Sawyer,2390800,NO,58,,10038983,CE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
68012556,04/11/2000,4.6,,1.4,1.6,,55,,38,,,,,
1,05/10/2000,,,,1.5,18,,51,38,,,,,
1,05/17/2000,,,,2.4,17,,50,41,,,,,
68012556,05/24/2000,4.6,,1.4,,19,55,51,,,,,,
68012556,06/02/2000,4.3,,1.3,,17,56,50,,,,,,
68012556,06/14/2000,4.3,,1.3,2.7,26,56,53,42,,,,,
1,06/01/2001,,,,5.74,19,,51,48,,,,,
68012556,06/19/2001,4.6,,1.4,2.14,22,55,52,41,,,,,
68012556,06/27/2001,4.6,,1.4,2.27,21,55,52,41,,,,,
68012556,07/09/2001,4.6,,1.4,1.67,22,55,52,39,,,,,
68012556,07/26/2001,4.6,,1.4,1.54,25,55,53,38,,,,,
68012556,08/01/2001,4.6,,1.4,2.34,23,55,52,41,,,,,
68012556,08/09/2001,4.6,,1.4,2.34,21,55,52,41,,,,,
68012556,08/17/2001,4.6,,1.4,1.67,18,55,51,39,,,,,
68012556,08/23/2001,4.6,,1.4,2.2,15,55,49,41,,,,,
68012556,08/30/2001,4.6,,1.4,1.02,18,55,51,35,,,,,
68012556,09/04/2001,4.6,,1.4,,16,55,50,,,,,,
68012556,09/14/2001,4.6,,1.4,1.4,13,55,48,37,,,,,
1,09/24/2001,,,,1.34,,,,37,,,,,
68012556,09/27/2001,4.6,,1.4,1.54,12,55,47,38,,,,,
68012556,10/01/2001,4.6,,1.4,1.67,10,55,46,39,,,,,
68012556,10/03/2001,,,,,27,,54,,,,,,
68012556,10/04/2001,,,,,10,,46,,,,,,
68012556,10/08/2001,4.6,,1.4,1.13,9,55,45,36,,,,,
68012556,10/09/2001,4.6,,1.4,1.54,11,55,47,38,,,,,
68012556,10/10/2001,4.6,,1.4,,19,55,51,,,,,,
68012556,06/06/2002,4.6,,1.4,3.87,,55,,45,,,,,
68012556,06/17/2002,4.6,,1.4,3.34,,55,,44,,,,,
68012556,06/27/2002,4.6,,1.4,45.39,,55,,64,,,,,
68012556,07/03/2002,4.6,,1.4,3.87,,55,,45,,,,,
68012556,07/08/2002,4.6,,1.4,3.2,,55,,44,,,,,
68012556,08/06/2002,4.6,,1.4,7.68,,55,,50,,,,,
68012556,08/23/2002,4.6,,1.4,9.01,,55,,51,,,,,
68012556,10/07/2002,4.6,,1.4,2.2,,55,,41,,,,,
68012556,05/22/2003,5.6,,1.7,,,52,,,,,,,
68012556,05/29/2003,5.2,,1.6,,,53,,,,,,,
68012556,06/06/2003,5.6,,1.7,,,52,,,,,,,
68012556,06/16/2003,4.9,,1.5,,,54,,,,,,,
68012556,06/30/2003,4.3,,1.3,,,56,,,,,,,
68012556,07/11/2003,3.9,,1.2,,,57,,,,,,,
68012556,07/17/2003,4.9,,1.5,,,54,,,,,,,
68012556,07/24/2003,4.9,,1.5,,,54,,,,,,,
68012556,07/31/2003,4.3,,1.3,,,56,,,,,,,
68012556,08/18/2003,3.9,,1.2,,,57,,,,,,,
68012556,08/28/2003,4.9,,1.5,,,54,,,,,,,
68012556,09/05/2003,3.9,,1.2,,,57,,,,,,,
68012556,09/11/2003,4.3,,1.3,,,56,,,,,,,
1,05/07/2004,,,,,,,,,,,,,
1,05/14/2004,,,,,,,,,,,,,
1,05/25/2004,,,,,,,,,,,,,
1,06/02/2004,,,,0.87,,,,34,,,,,
1,06/10/2004,,,,1.54,,,,38,,,,,
1,06/21/2004,,,,1.27,,,,37,,,,,
1,06/30/2004,,,,2.53,,,,42,,,,,
1,07/12/2004,,,,2.94,,,,43,,,,,
1,07/22/2004,,,,4.67,,,,46,,,,,
1,07/29/2004,,,,4.01,,,,45,,,,,
1,08/12/2004,,,,3.4,,,,44,,,,,
1,08/20/2004,,,,2.5,,,,42,,,,,
1,08/25/2004,,,,3.12,,,,43,,,,,
1,09/07/2004,,,,4.41,,,,46,,,,,
1,09/29/2004,,,,2.54,,,,42,,,,,
1,10/04/2004,,,,,,,,,,,,,
1,10/05/2004,,,,,,,,,,,,,
1,10/07/2004,,,,,,,,,,,,,
1,10/08/2004,,,,,,,,,,,,,
1,10/11/2004,,,,,,,,,,,,,
1,10/12/2004,,,,,,,,,,,,,
1,10/13/2004,,,,,,,,,,,,,
68012556,10/15/2004,,,,,,,,,,,,,
1,10/17/2004,,,,,,,,,,,,,
68012556,10/18/2004,,,,,,,,,,,,,
68012556,10/19/2004,,,,,,,,,,,,,
1,10/20/2004,,,,,,,,,,,,,
68012556,10/20/2004,,,,,,,,,,,,,
68012556,10/23/2004,,,,,,,,,,,,,
1,10/24/2004,,,,,,,,,,,,,
68012556,10/24/2004,,,,,,,,,,,,,
68012556,10/25/2004,,,,,,,,,,,,,
1,10/26/2004,,,,,,,,,,,,,
68012556,10/26/2004,,,,,,,,,,,,,
1,10/27/2004,,,,,,,,,,,,,
68012556,10/27/2004,,,,,,,,,,,,,
68012556,11/01/2004,,,,,,,,,,,,,
1,06/02/2005,,,,1.75,,,,39,,,,,
1,06/07/2005,,,,1.17,,,,36,,,,,
1,06/16/2005,,,,1.08,,,,35,,,,,
1,06/28/2005,,,,2.51,,,,42,,,,,
1,07/07/2005,,,,3.42,,,,44,,,,,
1,07/13/2005,,,,5.87,,,,48,,,,,
1,07/25/2005,,,,18.16,,,,57,,,,,
1,08/10/2005,,,,6.94,,,,49,,,,,
1,08/30/2005,,,,4.01,,,,45,,,,,
1,09/26/2005,,,,1,,,,35,,,,,
1,09/29/2005,,,,,,,,,,,,,
1,09/30/2005,,,,,,,,,,,,,
1,10/03/2005,,,,,,,,,,,,,
1,10/07/2005,,,,,,,,,,,,,
1,10/08/2005,,,,,,,,,,,,,
1,10/09/2005,,,,,,,,,,,,,
1,10/10/2005,,,,,,,,,,,,,
1,10/11/2005,,,,,,,,,,,,,
1,10/14/2005,,,,,,,,,,,,,
1,10/17/2005,,,,,,,,,,,,,
1,10/18/2005,,,,,,,,,,,,,
1,10/19/2005,,,,,,,,,,,,,
1,10/21/2005,,,,,,,,,,,,,
1,10/22/2005,,,,,,,,,,,,,
1,10/24/2005,,,,,,,,,,,,,
1,10/25/2005,,,,,,,,,,,,,
1,10/26/2005,,,,,,,,,,,,,
1,06/09/2006,,,,3.07,,,,43,,,,,
1,06/29/2006,,,,2,,,,40,,,,,
1,07/07/2006,,,,4.84,,,,47,,,,,
1,07/24/2006,,,,10.06,,,,52,,,,,
1,08/02/2006,,,,9.18,,,,52,,,,,
1,08/16/2006,,,,6.26,,,,49,,,,,
1,08/29/2006,,,,,,,,,,,,,
1,09/14/2006,,,,,,,,,,,,,
1,09/20/2006,,,,,,,,,,,,,
1,09/28/2006,,,,,,,,,,,,,
1,10/15/2006,,,,,,,,,,,,,
1,10/16/2006,,,,,,,,,,,,,
1,10/17/2006,,,,,,,,,,,,,
1,10/18/2006,,,,,,,,,,,,,
1,10/21/2006,,,,,,,,,,,,,
1,10/22/2006,,,,,,,,,,,,,
1,10/23/2006,,,,,,,,,,,,,
1,05/03/2007,,,,,,,,,,,,,
1,05/29/2007,,,,3.07,,,,43,,,,,
68012556,06/20/2007,4,,1.2,2.58,,57,,42,,,,,
68012556,07/02/2007,4.2,,1.3,6.89,,56,,49,,,,,
1,07/16/2007,,,,3.96,,,,45,,,,,
68012556,07/30/2007,4.1,,1.2,7.11,,57,,50,,,,,
68012556,08/13/2007,4.3,,1.3,9.47,,56,,52,,,,,
68012556,08/30/2007,4,,1.2,9.2,,57,,52,,,,,
68012556,09/10/2007,4.3,,1.3,,,56,,,,,,,
1,09/25/2007,,,,,,,,,,,,,
1,09/27/2007,,,,,,,,,,,,,
1,10/01/2007,,,,,,,,,,,,,
1,10/09/2007,,,,,,,,,,,,,
1,10/12/2007,,,,,,,,,,,,,
1,10/15/2007,,,,,,,,,,,,,
68012556,06/03/2008,,,,2.53,,,,42,,,,,
68012556,06/16/2008,,,,2.47,,,,42,,,,,
68012556,06/25/2008,,,,4.99,,,,47,,,,,
68012556,07/02/2008,,,,3.06,,,,43,,,,,
68012556,07/09/2008,,,,6.81,,,,49,,,,,
68012556,07/25/2008,,,,3.72,,,,45,,,,,
68012556,07/31/2008,,,,3.25,,,,44,,,,,
68012556,08/07/2008,,,,,,,,,,,,,
68012556,08/13/2008,,,,13.96,,,,55,,,,,
68012556,08/21/2008,,,,9.72,,,,52,,,,,
68012556,08/28/2008,,,,5.9,,,,48,,,,,
1,09/05/2008,,,,4.4,,,,46,,,,,
68012556,09/18/2008,,,,,,,,,,,,,
68012556,09/26/2008,,,,,,,,,,,,,
1,10/02/2008,,,,,,,,,,,,,
1,10/16/2008,,,,,,,,,,,,,
1,10/17/2008,,,,,,,,,,,,,
1,10/20/2008,,,,,,,,,,,,,
1,10/24/2008,,,,,,,,,,,,,
1,10/27/2008,,,,,,,,,,,,,
1,10/28/2008,,,,,,,,,,,,,
1,10/29/2008,,,,,,,,,,,,,
1,10/30/2008,,,,,,,,,,,,,
1,10/31/2008,,,,,,,,,,,,,
68012556,02/26/2009,,,,,,,,,,,,,
68012556,06/10/2009,,,,,,,,,,,,,
1,06/17/2009,,,,,,,,,,,,,
68012556,06/18/2009,,,,3.59,,,,44,,,,,
1,06/25/2009,,,,0.96,,,,34,,,,,
68012556,06/25/2009,,,,,,,,,,,,,
68012556,07/02/2009,,,,3.15,,,,43,,,,,
68012556,07/09/2009,,,,2.94,,,,43,,,,,
1,07/10/2009,,,,2.09,,,,40,,,,,
68012556,07/20/2009,,,,3.27,,,,44,,,,,
68012556,08/05/2009,,,,4.08,,,,45,,,,,
68012556,08/11/2009,,,,3.53,,,,44,,,,,
68012556,08/21/2009,,,,5.05,,,,47,,,,,
68012556,08/26/2009,,,,5.72,,,,48,,,,,
68012556,09/04/2009,,,,3.07,,,,43,,,,,
1,09/11/2009,,,,,,,,,,,,,
68012556,09/18/2009,,,,,,,,,,,,,
68012556,09/25/2009,,,,,,,,,,,,,
68012556,09/30/2009,,,,,,,,,,,,,
1,10/09/2009,,,,,,,,,,,,,
1,10/25/2009,,,,,,,,,,,,,
1,10/26/2009,,,,,,,,,,,,,
1,10/27/2009,,,,,,,,,,,,,
1,10/28/2009,,,,,,,,,,,,,
1,10/29/2009,,,,,,,,,,,,,
1,10/30/2009,,,,,,,,,,,,,
68012556,01/07/2010,,,,,,,,,,,,,
68012556,01/20/2010,,,,,,,,,,,,,
68012556,02/05/2010,,,,,,,,,,,,,
68012556,02/22/2010,,,,,,,,,,,,,
68012556,03/01/2010,,,,,,,,,,,,,
68012556,03/08/2010,,,,,,,,,,,,,
68012556,03/16/2010,,,,,,,,,,,,,
1,06/17/2010,,,,0.64,,,,31,,,,,
68012556,06/17/2010,,,,,,,,,,,,,
1,06/24/2010,,,,2.5,,,,42,,,,,
68012556,06/24/2010,,,,,,,,,,,,,
1,07/08/2010,,,,5,,,,47,,,,,
68012556,07/08/2010,,,,,,,,,,,,,
1,07/23/2010,,,,7.9,,,,50,,,,,
68012556,07/23/2010,,,,,,,,,,,,,
1,07/29/2010,,,,13,,,,54,,,,,
68012556,07/29/2010,,,,,,,,,,,,,
1,08/06/2010,,,,7.8,,,,50,,,,,
68012556,08/06/2010,,,,,,,,,,,,,
1,08/12/2010,,,,7.9,,,,50,,,,,
68012556,08/12/2010,,,,,,,,,,,,,
1,08/19/2010,,,,3.9,,,,45,,,,,
68012556,08/19/2010,,,,,,,,,,,,,
1,08/26/2010,,,,4.2,,,,46,,,,,
68012556,08/26/2010,,,,,,,,,,,,,
1,09/02/2010,,,,3.1,,,,43,,,,,
1,09/09/2010,,,,,,,,,,,,,
68012556,09/09/2010,,,,,,,,,,,,,
1,09/17/2010,,,,,,,,,,,,,
1,09/24/2010,,,,,,,,,,,,,
1,10/05/2010,,,,,,,,,,,,,
1,10/06/2010,,,,3.2,,,,44,,,,,
1,10/07/2010,,,,5.2,,,,47,,,,,
1,10/08/2010,,,,,,,,,,,,,
1,10/12/2010,,,,,,,,,,,,,
1,10/13/2010,,,,,,,,,,,,,
1,10/14/2010,,,,,,,,,,,,,
1,10/15/2010,,,,,,,,,,,,,
1,10/16/2010,,,,,,,,,,,,,
1,10/18/2010,,,,,,,,,,,,,
1,10/19/2010,,,,,,,,,,,,,
1,10/20/2010,,,,,,,,,,,,,
1,10/21/2010,,,,,,,,,,,,,
1,10/22/2010,,,,,,,,,,,,,
1,10/23/2010,,,,,,,,,,,,,
1,10/25/2010,,,,,,,,,,,,,
1,10/26/2010,,,,,,,,,,,,,
68012556,04/20/2011,,,,,,,,,,,,,
1,06/06/2011,,,,2.1,,,,40,,,,,
68012556,06/06/2011,,,,,,,,,,,,,
1,06/24/2011,,,,1.6,,,,38,,,,,
68012556,06/24/2011,,,,,,,,,,,,,
1,06/29/2011,,,,3.5,,,,44,,,,,
68012556,06/29/2011,,,,,,,,,,,,,
1,07/06/2011,,,,5.8,,,,48,,,,,
1,07/13/2011,,,,9.7,,,,52,,,,,
1,07/21/2011,,,,13,,,,54,,,,,
68012556,07/21/2011,,,,,,,,,,,,,
1,07/26/2011,,,,14,,,,55,,,,,
68012556,07/26/2011,,,,,,,,,,,,,
1,08/04/2011,,,,9,,,,51,,,,,
68012556,08/04/2011,3.1,,0.9,,,61,,,,,,,
1,08/10/2011,,,,9,,,,51,,,,,
68012556,08/10/2011,,,,,,,,,,,,,
1,08/17/2011,,,,30,,,,61,,,,,
68012556,08/17/2011,,,,,,,,,,,,,
1,08/22/2011,,,,9,,,,51,,,,,
68012556,08/22/2011,,,,,,,,,,,,,
1,09/02/2011,,,,5.2,,,,47,,,,,
68012556,09/02/2011,,,,,,,,,,,,,
1,09/15/2011,,,,1.5,,,,38,,,,,
68012556,09/15/2011,,,,,,,,,,,,,
1,09/28/2011,,,,,,,,,,,,,
68012556,09/28/2011,,,,,,,,,,,,,
68012556,10/06/2011,,,,,,,,,,,,,
1,10/12/2011,,,,,,,,,,,,,
1,10/17/2011,,,,,,,,,,,,,
1,10/18/2011,,,,,,,,,,,,,
1,10/19/2011,,,,,,,,,,,,,
1,10/20/2011,,,,,,,,,,,,,
1,10/21/2011,,,,,,,,,,,,,
1,10/22/2011,,,,,,,,,,,,,
1,10/23/2011,,,,,,,,,,,,,
1,10/24/2011,,,,,,,,,,,,,
1,10/25/2011,,,,,,,,,,,,,
1,10/26/2011,,,,,,,,,,,,,
68012556,02/02/2012,,,,,,,,,,,,,
1,05/21/2012,,,,,,,,,,,,,
68012556,05/21/2012,,,,,,,,,,,,,
1,06/15/2012,,,,1.3,,,,37,,,,,
68012556,06/15/2012,,,,,,,,,,,,,
1,06/25/2012,,,,2.1,,,,40,,,,,
68012556,06/25/2012,,,,,,,,,,,,,
1,07/02/2012,,,,5.8,,,,48,,,,,
68012556,07/02/2012,,,,,,,,,,,,,
1,07/10/2012,,,,8,,,,51,,,,,
